subtaskID,datapointID,answer
5,5423,0
1,5424,0
2,5424,FALSE
3,5424,0
4,5424,0
5,5424,0
1,5425,0
2,5425,FALSE
3,5425,0
4,5425,0
5,5425,0
1,5426,0
2,5426,FALSE
3,5426,0
4,5426,0
5,5426,0
1,5427,0
2,5427,FALSE
3,5427,0
4,5427,0
5,5427,0
1,5428,0
2,5428,FALSE
3,5428,0
4,5428,0
5,5428,0
1,5429,0
2,5429,FALSE
3,5429,0
4,5429,0
5,5429,0
1,5430,0
2,5430,FALSE
3,5430,0
4,5430,0
5,5430,0
1,5431,0
2,5431,FALSE
3,5431,0
4,5431,0
5,5431,0
1,5432,0
2,5432,FALSE
3,5432,0
4,5432,0
5,5432,0
1,5433,0
2,5433,FALSE
3,5433,0
4,5433,0
5,5433,0
1,5434,0
2,5434,FALSE
3,5434,0
4,5434,0
5,5434,0
1,5435,0
2,5435,FALSE
3,5435,0
4,5435,0
5,5435,0
1,5436,0
2,5436,FALSE
3,5436,0
4,5436,0
5,5436,0
1,5437,0
2,5437,FALSE
3,5437,0
4,5437,0
5,5437,0
1,5438,0
2,5438,FALSE
3,5438,0
4,5438,0
5,5438,0
1,5439,0
2,5439,FALSE
3,5439,0
4,5439,0
5,5439,0
1,5440,0
2,5440,FALSE
3,5440,0
4,5440,0
5,5440,0
1,5441,0
2,5441,FALSE
3,5441,0
4,5441,0
5,5441,0
1,5442,0
2,5442,FALSE
3,5442,0
4,5442,0
5,5442,0
1,5443,0
2,5443,FALSE
3,5443,0
4,5443,0
5,5443,0
1,5444,0
2,5444,FALSE
3,5444,0
4,5444,0
5,5444,0
1,5445,0
2,5445,FALSE
3,5445,0
4,5445,0
5,5445,0
1,5446,0
2,5446,FALSE
3,5446,0
4,5446,0
5,5446,0
1,5447,0
2,5447,FALSE
3,5447,0
4,5447,0
5,5447,0
1,5448,0
2,5448,FALSE
3,5448,0
4,5448,0
5,5448,0
1,5449,0
2,5449,FALSE
3,5449,0
4,5449,0
5,5449,0
1,5450,0
2,5450,FALSE
3,5450,0
4,5450,0
5,5450,0
1,5451,0
2,5451,FALSE
3,5451,0
4,5451,0
5,5451,0
1,5452,0
2,5452,FALSE
3,5452,0
4,5452,0
5,5452,0
1,5453,0
2,5453,FALSE
3,5453,0
4,5453,0
5,5453,0
1,5454,0
2,5454,FALSE
3,5454,0
4,5454,0
5,5454,0
1,5455,0
2,5455,FALSE
3,5455,0
4,5455,0
5,5455,0
1,5456,0
2,5456,FALSE
3,5456,0
4,5456,0
5,5456,0
1,5457,0
2,5457,FALSE
3,5457,0
4,5457,0
5,5457,0
1,5458,0
2,5458,FALSE
3,5458,0
4,5458,0
5,5458,0
1,5459,0
2,5459,FALSE
3,5459,0
4,5459,0
5,5459,0
1,5460,0
2,5460,FALSE
3,5460,0
4,5460,0
5,5460,0
1,5461,0
2,5461,FALSE
3,5461,0
4,5461,0
5,5461,0
1,5462,0
2,5462,FALSE
3,5462,0
4,5462,0
5,5462,0
1,5463,0
2,5463,FALSE
3,5463,0
4,5463,0
5,5463,0
1,5464,0
2,5464,FALSE
3,5464,0
4,5464,0
5,5464,0
1,5465,0
2,5465,FALSE
3,5465,0
4,5465,0
5,5465,0
1,5466,0
2,5466,FALSE
3,5466,0
4,5466,0
5,5466,0
1,5467,0
2,5467,FALSE
3,5467,0
4,5467,0
5,5467,0
1,5468,0
2,5468,FALSE
3,5468,0
4,5468,0
5,5468,0
1,5469,0
2,5469,FALSE
3,5469,0
4,5469,0
5,5469,0
1,5470,0
2,5470,FALSE
3,5470,0
4,5470,0
5,5470,0
1,5471,0
2,5471,FALSE
3,5471,0
4,5471,0
5,5471,0
1,5472,0
2,5472,FALSE
3,5472,0
4,5472,0
5,5472,0
1,5473,0
2,5473,FALSE
3,5473,0
4,5473,0
5,5473,0
1,5474,0
2,5474,FALSE
3,5474,0
4,5474,0
5,5474,0
1,5475,0
2,5475,FALSE
3,5475,0
4,5475,0
5,5475,0
1,5476,0
2,5476,FALSE
3,5476,0
4,5476,0
5,5476,0
1,5477,0
2,5477,FALSE
3,5477,0
4,5477,0
5,5477,0
1,5478,0
2,5478,FALSE
3,5478,0
4,5478,0
5,5478,0
1,5479,0
2,5479,FALSE
3,5479,0
4,5479,0
5,5479,0
1,5480,0
2,5480,FALSE
3,5480,0
4,5480,0
5,5480,0
1,5481,0
2,5481,FALSE
3,5481,0
4,5481,0
5,5481,0
1,5482,0
2,5482,FALSE
3,5482,0
4,5482,0
5,5482,0
1,5483,0
2,5483,FALSE
3,5483,0
4,5483,0
5,5483,0
1,5484,0
2,5484,FALSE
3,5484,0
4,5484,0
5,5484,0
1,5485,0
2,5485,FALSE
3,5485,0
4,5485,0
5,5485,0
1,5486,0
2,5486,FALSE
3,5486,0
4,5486,0
5,5486,0
1,5487,0
2,5487,FALSE
3,5487,0
4,5487,0
5,5487,0
1,5488,0
2,5488,FALSE
3,5488,0
4,5488,0
5,5488,0
1,5489,0
2,5489,FALSE
3,5489,0
4,5489,0
5,5489,0
1,5490,0
2,5490,FALSE
3,5490,0
4,5490,0
5,5490,0
1,5491,0
2,5491,FALSE
3,5491,0
4,5491,0
5,5491,0
1,5492,0
2,5492,FALSE
3,5492,0
4,5492,0
5,5492,0
1,5493,0
2,5493,FALSE
3,5493,0
4,5493,0
5,5493,0
1,5494,0
2,5494,FALSE
3,5494,0
4,5494,0
5,5494,0
1,5495,0
2,5495,FALSE
3,5495,0
4,5495,0
5,5495,0
1,5496,0
2,5496,FALSE
3,5496,0
4,5496,0
5,5496,0
1,5497,0
2,5497,FALSE
3,5497,0
4,5497,0
5,5497,0
1,5498,0
2,5498,FALSE
3,5498,0
4,5498,0
5,5498,0
1,5499,0
2,5499,FALSE
3,5499,0
4,5499,0
5,5499,0
1,5500,0
2,5500,FALSE
3,5500,0
4,5500,0
5,5500,0
1,5501,0
2,5501,FALSE
3,5501,0
4,5501,0
5,5501,0
1,5502,0
2,5502,FALSE
3,5502,0
4,5502,0
5,5502,0
1,5503,0
2,5503,FALSE
3,5503,0
4,5503,0
5,5503,0
1,5504,0
2,5504,FALSE
3,5504,0
4,5504,0
5,5504,0
1,5505,0
2,5505,FALSE
3,5505,0
4,5505,0
5,5505,0
1,5506,0
2,5506,FALSE
3,5506,0
4,5506,0
5,5506,0
1,5507,0
2,5507,FALSE
3,5507,0
4,5507,0
5,5507,0
1,5508,0
2,5508,FALSE
3,5508,0
4,5508,0
5,5508,0
1,5509,0
2,5509,FALSE
3,5509,0
4,5509,0
5,5509,0
1,5510,0
2,5510,FALSE
3,5510,0
4,5510,0
5,5510,0
1,5511,0
2,5511,FALSE
3,5511,0
4,5511,0
5,5511,0
1,5512,0
2,5512,FALSE
3,5512,0
4,5512,0
5,5512,0
1,5513,0
2,5513,FALSE
3,5513,0
4,5513,0
5,5513,0
1,5514,0
2,5514,FALSE
3,5514,0
4,5514,0
5,5514,0
1,5515,0
2,5515,FALSE
3,5515,0
4,5515,0
5,5515,0
1,5516,0
2,5516,FALSE
3,5516,0
4,5516,0
5,5516,0
1,5517,0
2,5517,FALSE
3,5517,0
4,5517,0
5,5517,0
1,5518,0
2,5518,FALSE
3,5518,0
4,5518,0
5,5518,0
1,5519,0
2,5519,FALSE
3,5519,0
4,5519,0
5,5519,0
1,5520,0
2,5520,FALSE
3,5520,0
4,5520,0
5,5520,0
1,5521,0
2,5521,FALSE
3,5521,0
4,5521,0
5,5521,0
1,5522,0
2,5522,FALSE
3,5522,0
4,5522,0
5,5522,0
1,5523,0
2,5523,FALSE
3,5523,0
4,5523,0
5,5523,0
1,5524,0
2,5524,FALSE
3,5524,0
4,5524,0
5,5524,0
1,5525,0
2,5525,FALSE
3,5525,0
4,5525,0
5,5525,0
1,5526,0
2,5526,FALSE
3,5526,0
4,5526,0
5,5526,0
1,5527,0
2,5527,FALSE
3,5527,0
4,5527,0
5,5527,0
1,5528,0
2,5528,FALSE
3,5528,0
4,5528,0
5,5528,0
1,5529,0
2,5529,FALSE
3,5529,0
4,5529,0
5,5529,0
1,5530,0
2,5530,FALSE
3,5530,0
4,5530,0
5,5530,0
1,5531,0
2,5531,FALSE
3,5531,0
4,5531,0
5,5531,0
1,5532,0
2,5532,FALSE
3,5532,0
4,5532,0
5,5532,0
1,5533,0
2,5533,FALSE
3,5533,0
4,5533,0
5,5533,0
1,5534,0
2,5534,FALSE
3,5534,0
4,5534,0
5,5534,0
1,5535,0
2,5535,FALSE
3,5535,0
4,5535,0
5,5535,0
1,5536,0
2,5536,FALSE
3,5536,0
4,5536,0
5,5536,0
1,5537,0
2,5537,FALSE
3,5537,0
4,5537,0
5,5537,0
1,5538,0
2,5538,FALSE
3,5538,0
4,5538,0
5,5538,0
1,5539,0
2,5539,FALSE
3,5539,0
4,5539,0
5,5539,0
1,5540,0
2,5540,FALSE
3,5540,0
4,5540,0
5,5540,0
1,5541,0
2,5541,FALSE
3,5541,0
4,5541,0
5,5541,0
1,5542,0
2,5542,FALSE
3,5542,0
4,5542,0
5,5542,0
1,5543,0
2,5543,FALSE
3,5543,0
4,5543,0
5,5543,0
1,5544,0
2,5544,FALSE
3,5544,0
4,5544,0
5,5544,0
1,5545,0
2,5545,FALSE
3,5545,0
4,5545,0
5,5545,0
1,5546,0
2,5546,FALSE
3,5546,0
4,5546,0
5,5546,0
1,5547,0
2,5547,FALSE
3,5547,0
4,5547,0
5,5547,0
1,5548,0
2,5548,FALSE
3,5548,0
4,5548,0
5,5548,0
1,5549,0
2,5549,FALSE
3,5549,0
4,5549,0
5,5549,0
1,5550,0
2,5550,FALSE
3,5550,0
4,5550,0
5,5550,0
1,5551,0
2,5551,FALSE
3,5551,0
4,5551,0
5,5551,0
1,5552,0
2,5552,FALSE
3,5552,0
4,5552,0
5,5552,0
1,5553,0
2,5553,FALSE
3,5553,0
4,5553,0
5,5553,0
1,5554,0
2,5554,FALSE
3,5554,0
4,5554,0
5,5554,0
1,5555,0
2,5555,FALSE
3,5555,0
4,5555,0
5,5555,0
1,5556,0
2,5556,FALSE
3,5556,0
4,5556,0
5,5556,0
1,5557,0
2,5557,FALSE
3,5557,0
4,5557,0
5,5557,0
1,5558,0
2,5558,FALSE
3,5558,0
4,5558,0
5,5558,0
1,5559,0
2,5559,FALSE
3,5559,0
4,5559,0
5,5559,0
1,5560,0
2,5560,FALSE
3,5560,0
4,5560,0
5,5560,0
1,5561,0
2,5561,FALSE
3,5561,0
4,5561,0
5,5561,0
1,5562,0
2,5562,FALSE
3,5562,0
4,5562,0
5,5562,0
1,5563,0
2,5563,FALSE
3,5563,0
4,5563,0
5,5563,0
1,5564,0
2,5564,FALSE
3,5564,0
4,5564,0
5,5564,0
1,5565,0
2,5565,FALSE
3,5565,0
4,5565,0
5,5565,0
1,5566,0
2,5566,FALSE
3,5566,0
4,5566,0
5,5566,0
1,5567,0
2,5567,FALSE
3,5567,0
4,5567,0
5,5567,0
1,5568,0
2,5568,FALSE
3,5568,0
4,5568,0
5,5568,0
1,5569,0
2,5569,FALSE
3,5569,0
4,5569,0
5,5569,0
1,5570,0
2,5570,FALSE
3,5570,0
4,5570,0
5,5570,0
1,5571,0
2,5571,FALSE
3,5571,0
4,5571,0
5,5571,0
1,5572,0
2,5572,FALSE
3,5572,0
4,5572,0
5,5572,0
1,5573,0
2,5573,FALSE
3,5573,0
4,5573,0
5,5573,0
1,5574,0
2,5574,FALSE
3,5574,0
4,5574,0
5,5574,0
1,5575,0
2,5575,FALSE
3,5575,0
4,5575,0
5,5575,0
1,5576,0
2,5576,FALSE
3,5576,0
4,5576,0
5,5576,0
1,5577,0
2,5577,FALSE
3,5577,0
4,5577,0
5,5577,0
1,5578,0
2,5578,FALSE
3,5578,0
4,5578,0
5,5578,0
1,5579,0
2,5579,FALSE
3,5579,0
4,5579,0
5,5579,0
1,5580,0
2,5580,FALSE
3,5580,0
4,5580,0
5,5580,0
1,5581,0
2,5581,FALSE
3,5581,0
4,5581,0
5,5581,0
1,5582,0
2,5582,FALSE
3,5582,0
4,5582,0
5,5582,0
1,5583,0
2,5583,FALSE
3,5583,0
4,5583,0
5,5583,0
1,5584,0
2,5584,FALSE
3,5584,0
4,5584,0
5,5584,0
1,5585,0
2,5585,FALSE
3,5585,0
4,5585,0
5,5585,0
1,5586,0
2,5586,FALSE
3,5586,0
4,5586,0
5,5586,0
1,5587,0
2,5587,FALSE
3,5587,0
4,5587,0
5,5587,0
1,5588,0
2,5588,FALSE
3,5588,0
4,5588,0
5,5588,0
1,5589,0
2,5589,FALSE
3,5589,0
4,5589,0
5,5589,0
1,5590,0
2,5590,FALSE
3,5590,0
4,5590,0
5,5590,0
1,5591,0
2,5591,FALSE
3,5591,0
4,5591,0
5,5591,0
1,5592,0
2,5592,FALSE
3,5592,0
4,5592,0
5,5592,0
1,5593,0
2,5593,FALSE
3,5593,0
4,5593,0
5,5593,0
1,5594,0
2,5594,FALSE
3,5594,0
4,5594,0
5,5594,0
1,5595,0
2,5595,FALSE
3,5595,0
4,5595,0
5,5595,0
1,5596,0
2,5596,FALSE
3,5596,0
4,5596,0
5,5596,0
1,5597,0
2,5597,FALSE
3,5597,0
4,5597,0
5,5597,0
1,5598,0
2,5598,FALSE
3,5598,0
4,5598,0
5,5598,0
1,5599,0
2,5599,FALSE
3,5599,0
4,5599,0
5,5599,0
1,5600,0
2,5600,FALSE
3,5600,0
4,5600,0
5,5600,0
1,5601,0
2,5601,FALSE
3,5601,0
4,5601,0
5,5601,0
1,5602,0
2,5602,FALSE
3,5602,0
4,5602,0
5,5602,0
1,5603,0
2,5603,FALSE
3,5603,0
4,5603,0
5,5603,0
1,5604,0
2,5604,FALSE
3,5604,0
4,5604,0
5,5604,0
1,5605,0
2,5605,FALSE
3,5605,0
4,5605,0
5,5605,0
1,5606,0
2,5606,FALSE
3,5606,0
4,5606,0
5,5606,0
1,5607,0
2,5607,FALSE
3,5607,0
4,5607,0
5,5607,0
1,5608,0
2,5608,FALSE
3,5608,0
4,5608,0
5,5608,0
1,5609,0
2,5609,FALSE
3,5609,0
4,5609,0
5,5609,0
1,5610,0
2,5610,FALSE
3,5610,0
4,5610,0
5,5610,0
1,5611,0
2,5611,FALSE
3,5611,0
4,5611,0
5,5611,0
1,5612,0
2,5612,FALSE
3,5612,0
4,5612,0
5,5612,0
1,5613,0
2,5613,FALSE
3,5613,0
4,5613,0
5,5613,0
1,5614,0
2,5614,FALSE
3,5614,0
4,5614,0
5,5614,0
1,5615,0
2,5615,FALSE
3,5615,0
4,5615,0
5,5615,0
1,5616,0
2,5616,FALSE
3,5616,0
4,5616,0
5,5616,0
1,5617,0
2,5617,FALSE
3,5617,0
4,5617,0
5,5617,0
1,5618,0
2,5618,FALSE
3,5618,0
4,5618,0
5,5618,0
1,5619,0
2,5619,FALSE
3,5619,0
4,5619,0
5,5619,0
1,5620,0
2,5620,FALSE
3,5620,0
4,5620,0
5,5620,0
1,5621,0
2,5621,FALSE
3,5621,0
4,5621,0
5,5621,0
1,5622,0
2,5622,FALSE
3,5622,0
4,5622,0
5,5622,0
1,5623,0
2,5623,FALSE
3,5623,0
4,5623,0
5,5623,0
1,5624,0
2,5624,FALSE
3,5624,0
4,5624,0
5,5624,0
1,5625,0
2,5625,FALSE
3,5625,0
4,5625,0
5,5625,0
1,5626,0
2,5626,FALSE
3,5626,0
4,5626,0
5,5626,0
1,5627,0
2,5627,FALSE
3,5627,0
4,5627,0
5,5627,0
1,5628,0
2,5628,FALSE
3,5628,0
4,5628,0
5,5628,0
1,5629,0
2,5629,FALSE
3,5629,0
4,5629,0
5,5629,0
1,5630,0
2,5630,FALSE
3,5630,0
4,5630,0
5,5630,0
1,5631,0
2,5631,FALSE
3,5631,0
4,5631,0
5,5631,0
1,5632,0
2,5632,FALSE
3,5632,0
4,5632,0
5,5632,0
1,5633,0
2,5633,FALSE
3,5633,0
4,5633,0
5,5633,0
1,5634,0
2,5634,FALSE
3,5634,0
4,5634,0
5,5634,0
1,5635,0
2,5635,FALSE
3,5635,0
4,5635,0
5,5635,0
1,5636,0
2,5636,FALSE
3,5636,0
4,5636,0
5,5636,0
1,5637,0
2,5637,FALSE
3,5637,0
4,5637,0
5,5637,0
1,5638,0
2,5638,FALSE
3,5638,0
4,5638,0
5,5638,0
1,5639,0
2,5639,FALSE
3,5639,0
4,5639,0
5,5639,0
1,5640,0
2,5640,FALSE
3,5640,0
4,5640,0
5,5640,0
1,5641,0
2,5641,FALSE
3,5641,0
4,5641,0
5,5641,0
1,5642,0
2,5642,FALSE
3,5642,0
4,5642,0
5,5642,0
1,5643,0
2,5643,FALSE
3,5643,0
4,5643,0
5,5643,0
1,5644,0
2,5644,FALSE
3,5644,0
4,5644,0
5,5644,0
1,5645,0
2,5645,FALSE
3,5645,0
4,5645,0
5,5645,0
1,5646,0
2,5646,FALSE
3,5646,0
4,5646,0
5,5646,0
1,5647,0
2,5647,FALSE
3,5647,0
4,5647,0
5,5647,0
1,5648,0
2,5648,FALSE
3,5648,0
4,5648,0
5,5648,0
1,5649,0
2,5649,FALSE
3,5649,0
4,5649,0
5,5649,0
1,5650,0
2,5650,FALSE
3,5650,0
4,5650,0
5,5650,0
1,5651,0
2,5651,FALSE
3,5651,0
4,5651,0
5,5651,0
1,5652,0
2,5652,FALSE
3,5652,0
4,5652,0
5,5652,0
1,5653,0
2,5653,FALSE
3,5653,0
