ID,Timestamp,Suspicious_Port_Activity,Traffic_Volume_Variation,Packet_Length_Anomaly,Malware_Score,Threat_Level_Index,User_Behavior_Score,Geo_Dispersion,Payload_Entropy,Login_Attempts,Device_Response_Time,Session_Duration,Packet_Retry_Rate,Anomaly_Tendency,Attack Type
36734,2023-01-17 14:14:00,49.12086674559325,50.74247423153361,48.76119546588832,31.288354239870277,8.26670665530024,0.2546489474958256,81.65054327778014,1.2606318190369556,-80715176.02187389,4289436.213822496,27.994655617456395,13.7529381068777,6.918420291231138,2
5058,2023-01-12 04:38:00,44.93419242461939,45.79755643462466,46.99642260764169,15.503956248329173,8.167887880861048,-0.1741815546293389,37.51735772237594,-25.461251677882967,17463148.039862722,3719932.429886993,-5.472280662029712,23.465143452841936,-6.415884981928253,1
32571,2023-02-07 00:06:00,48.22524010671163,49.05634192915532,49.74679310588043,12.31326582368206,11.476484165860656,-0.0056029112658032,76.5832719056262,13.81674351048236,-100094539.3891873,18383228.94320129,14.1568309983426,20.65675773119564,11.015145027250696,2
29056,2023-02-18 19:38:00,41.83369900123093,42.798002874342615,44.24633177326174,11.801248126524678,19.97056666909751,-0.6544543478273496,36.20674929224676,5.259962076523421,32280060.345651817,2987658.1895050555,15.702875742253712,13.675558081221824,0.086953530672301,2
27119,2023-01-26 01:13:00,36.14277605026216,35.325591779632845,39.33033900201551,-15.628273487948704,7.312611916333958,-0.792125813591628,17.99244389354512,-16.206317047290785,2182.156871405465,0.0,18.60209506120244,10.831144470533348,-32.450937748335065,0
26477,2023-01-06 21:21:00,63.71949207942696,62.784619791742735,62.92055566635499,-8.933779083972299,0.2048325979697191,-0.3987526207421627,42.808213094568295,20.407057041954797,1310.6540267514197,0.0,23.1850805423878,29.27664256036877,8.809105362806616,0
26784,2023-01-02 07:24:00,55.20770857258452,55.45976743558936,53.81348766308211,29.72308577809209,6.247352945246194,-0.6808967062304466,18.615308051354173,17.00158604052382,-47190345.72106057,8562542.738555863,-11.266788042622704,27.56310386529232,-11.570284362868348,2
4645,2023-01-04 09:56:00,29.194151037825733,28.76392312468498,25.19837349024491,-18.999335967139917,10.8980925715283,-0.1974313706231671,56.20980366488389,-42.46183148692649,1577.9546255747548,0.0,22.8467461138253,14.05962810139694,-0.9014308519721794,0
6281,2023-02-24 22:57:00,64.53459516731029,62.93186164211004,67.00799229407487,16.078624682378013,-3.176517556215602,1.0825969938891595,54.54303953347076,22.18448075893013,-2617885.3177089035,1245254.3990466138,5.9431475683099695,38.87284401615126,0.1048830177260122,1
32032,2023-01-02 11:16:00,57.85780146574312,58.69708968082285,58.45845644920166,1.4072177140454372,2.5559266088879946,-1.9579222348928704,27.618191382725843,9.181360454915511,3397.673152865666,0.0,5.221424458827901,17.970648337780553,20.29910831952936,0
28404,2023-02-07 11:55:00,60.147178354956125,60.39409508703871,62.736399757802616,-3.685130175961404,-5.213175298031166,-0.2068540321696442,70.23341077879414,55.59706345533522,639.6481907440519,0.0,23.41046270748787,26.231253205599756,27.995943945627864,0
32712,2023-02-09 05:09:00,49.65879578839965,53.6571669306006,52.47947856034323,23.190140225746063,4.961361083682082,0.2099577640607302,58.56443326559324,15.0904177698214,-69274553.28470922,12757201.342752043,13.514244067796769,10.263931714122457,3.820256383232669,2
4379,2023-02-14 06:17:00,43.51193334566008,43.12523514619647,43.11148918665861,14.27941620390887,10.456022188344392,2.260417451087928,0.908011234046624,11.527609945725231,-158934340.3210739,11552261.803439831,-18.289799012930494,20.67148489714496,7.896203444799614,2
7908,2023-02-07 03:38:00,62.14121644805213,60.638378928549145,61.59590581338645,1.7494468900822433,5.600325321723814,0.3660765175489381,46.64265439227668,99.78192610039495,53867837.73883133,17381030.0937909,18.81347678122161,17.03159014733709,-6.872410074239688,2
11914,2023-02-15 03:30:00,55.42517787178845,56.13814226405317,57.16472122332264,-11.792795995360676,-1.5991813678591735,0.9015126898858424,16.435588269005276,-17.288371154123322,1707.5391116469918,0.0,16.800317824872007,14.029976447020834,-38.624552049646425,0
32339,2023-01-17 06:45:00,60.13581936641783,60.42147976244152,61.553934021052186,5.467083108569748,-3.3189394060280657,0.8126763901317052,9.265353593969085,-52.45585312151128,4456.041686581476,0.0,-6.322664067122114,18.82336576210844,4.34237188694899,0
6283,2023-01-24 09:51:00,50.59166787486233,51.70477140375426,47.83783763079604,-5.00692469009181,-1.8173821178622356,1.1009639688070445,30.517884686396137,25.205379558510423,2009.0458946313568,0.0,32.4764779159584,17.66225805545589,0.4247637750604756,0
7087,2023-02-17 05:34:00,55.65221069280593,57.13349736736214,54.69789844075627,-2.3099155410707466,6.246269087563167,-0.7551473432698643,28.819058662017504,44.89618271658837,2683.492409715924,0.0,1.4002052536073697,30.96159483136024,-1.6036147872439082,0
35552,2023-02-09 18:46:00,37.42805554132909,40.18495642962294,39.395716629944125,-2.9371690125107897,1.2916668381494048,-0.5030433735744099,49.79962500220381,30.01609986647969,-38746592.70205368,3857856.731242935,21.06554628031794,19.198205942164577,26.205407984482594,1
37111,2023-01-14 15:57:00,37.384033101205794,39.36497221750129,37.30816833206864,-6.270802897836671,-10.589004535946597,,43.18142795668892,-5.623909303102288,2175.6581402124766,0.0,15.985221797665552,26.34585523255213,12.990332980614458,0
219,2023-01-05 09:10:00,39.62796020341112,37.54573122756128,39.70001330932188,1.7950386068153414,-4.022113201314042,0.5576001707666092,28.92857394450963,6.254531270208744,2357.361761480792,0.0,6.890740948581913,12.858389060884738,26.078060148434787,0
36661,2023-01-18 20:56:00,48.57127397272207,47.41237849610475,47.55625895414359,2.4196542107996293,-1.3386606888112331,1.1017012604540375,9.724625867682512,-26.00891904231732,2119.081039047509,0.0,3.993422618341124,22.99608569887621,-0.1943244493909194,0
37764,2023-01-25 21:04:00,44.4078006581836,44.039939585099305,45.80418792571589,-6.184418515619513,1.3371215213681928,,12.719606560143704,76.21431686901634,1167.0295517023333,0.0,4.480640651049006,11.235687140769542,-1.993908177443776,0
39281,2023-02-14 14:47:00,51.02869338755003,50.98555504751894,53.77084318054951,11.900926771114444,4.413514177895598,-0.2556287261204134,6.737182944006992,14.169718427746703,2325.3177418997298,0.0,-15.937651800396653,18.09989114454148,2.3587410713622847,0
1755,2023-01-20 23:19:00,51.4072999826767,53.055494205218665,54.71273162151987,-10.844176343206543,-5.769575784702338,,0.4639388847292314,-1.6581300986993723,2534.132065203874,0.0,4.415708802228615,34.62653450214926,22.433672104643318,0
35441,2023-01-28 18:49:00,68.9491145865548,67.06219357911048,68.8190747500234,-6.857597525110665,2.5038702239455803,0.0725235110006524,71.90786498378657,10.45393406965826,1042.013209830293,0.0,32.82455133563228,28.61118378009244,11.960324525536183,0
106,2023-01-08 12:03:00,45.53149802536464,47.85993135201315,44.60292165733567,5.957583026006832,6.142846887279897,-2.153911991067845,99.62679414051011,-11.257657713139936,5254.084497810965,0.0,38.521958062155065,8.764471423061602,10.702192380518566,0
35702,2023-02-06 21:23:00,40.65513430140076,42.921232318403874,37.94196773993461,-10.762936262317368,2.785193573833531,-0.4215139757080618,94.00706184952875,-4.693786719578153,5364.653449616631,0.0,23.887870117634144,21.5845401604173,-11.32707360420484,0
22851,2023-02-07 20:46:00,56.59079718961557,56.49177974220258,59.46839420183172,9.51478668525202,0.8736170118705143,,49.42621488203236,26.08160797045344,-23242349.20144643,6369856.595391663,4.044617556076064,26.344514280444272,-0.6093358072558162,1
22532,2023-01-15 21:59:00,44.854781627287984,45.26684291920473,45.00063978136459,10.829263704216444,-5.0119313649565616,1.3279898052549526,72.45582073990369,37.6012834274676,2924.636402248416,0.0,50.276003176492544,23.778472817726147,-6.895890861800847,0
23840,2023-01-04 15:26:00,39.7008800624256,41.10762593925751,39.55650517599566,14.655299440455645,3.576749971107952,-0.226549264332064,92.27259492639568,20.031197075428626,2736.122432330104,0.0,19.52376823898069,13.598862333609052,33.12820348261282,0
17328,2023-01-08 10:26:00,52.74044901496446,52.47573510286493,49.69364354825459,6.293994736523359,9.827337615031368,-1.2164957232831968,69.5137401229855,13.562856038474475,7713419.363801287,1718576.065602301,9.288914840210726,16.259850292682984,-20.26531621240186,2
35417,2023-01-03 19:14:00,51.25995094262825,50.93718204971957,50.54722352672795,-4.033370647697774,3.1601152772809726,-1.2383417131221812,44.87793213824577,2.519184129081056,2724.46648848912,0.0,14.10733417692457,14.837315836877965,-12.48825310690123,0
12029,2023-02-12 03:47:00,49.85967474814794,49.85266647521086,47.34689057102498,3.605792120543014,-7.31985003166406,0.1601959902997691,4.692220821818638,-24.512539523760267,110098187.54803444,10853541.328674031,15.587955988388003,21.58512135084407,5.567811962356378,1
24761,2023-02-03 06:52:00,59.80804640375841,60.52392775524439,58.67510046149658,6.7525590309295485,0.4296692984803987,-1.4661638683380631,96.44172870257276,-11.471809333902588,674.3821407359767,0.0,19.67406760615434,18.377383695308023,-30.123500872585787,0
660,2023-02-24 00:06:00,43.65909190661728,44.45801313506896,45.95031605739789,14.619890351474428,-5.867256765005651,-0.2972078772936832,0.4597128821278384,57.17203608302583,59.77010791413558,0.0,8.558295382318612,21.75758652512299,35.104427232426545,0
19217,2023-02-12 03:58:00,64.16230800263571,63.0994100765576,62.46685760807376,-7.208665255484942,0.0989053762826268,0.0548525766540085,17.839010308324056,2.9839112539241115,5431.681446612067,0.0,5.592900158020022,16.92023572345288,38.74421808173389,0
1552,2023-01-02 14:50:00,54.72709527494974,55.54668500537982,53.85748712130227,8.40353866261894,-7.30862883241937,0.0199538765213946,39.598893504091,5.743167374799796,2804.909917319643,0.0,9.82889013669281,14.731501127823108,-23.105004852145296,0
36549,2023-02-11 20:18:00,56.524610970860486,54.338970732024414,55.157999833558286,27.43615120618125,12.24004339056892,0.6755859728171199,88.84583895117318,108.91035775463304,-14139337.189780036,2920311.620196729,17.873936199224914,26.29035146118109,-18.64484674468164,2
11910,2023-01-18 12:28:00,52.10016619565255,52.4432405608735,55.99249617840918,9.44372997974862,3.980578384165392,0.6152804109067949,3.469875296909586,-21.191854033147543,62.352636202254885,0.0,-0.4191635513890528,23.487364849338217,10.02870898827508,0
11679,2023-01-22 04:05:00,53.75772536372735,54.67001204312222,51.03140380476557,9.240992531814276,-5.688206449682024,0.4099139363764223,14.194424475448686,-23.292005545385138,884.8987956060732,0.0,8.045276384445282,19.9914998122174,20.81548893709744,0
36474,2023-02-08 18:27:00,41.17713628202392,40.654359181223015,44.08508593377878,7.089918441502917,-0.0015448962922408,,88.45889385908178,11.69427743644408,1007.6849804626518,0.0,23.571379440006464,20.10140846226397,-5.561753221254224,0
1429,2023-01-07 03:31:00,61.2493685864227,63.05773927498085,63.14328271984672,22.503805851297493,3.559845407499973,-0.6231353739221787,75.49513260635952,7.3984640067029055,-10532593.76249066,9532394.637088835,31.05319163163631,24.22984076718338,-23.79536161932796,1
791,2023-02-06 21:19:00,29.19113857284357,27.390750658036893,27.278492291677452,1.0744094026161313,-4.711174508321276,0.9945515481894868,52.11806874194834,60.96975879570519,3368.456135946826,0.0,25.76226927668587,13.332352277295598,0.0645539304994658,0
11531,2023-01-10 04:49:00,50.47965889442373,51.70254665399115,52.94947268060629,3.1845988533681555,3.7168757972062414,-0.3205593544563382,4.388138461373659,71.85657121080273,316.85154772907003,0.0,-3.2869285915689286,29.495107423210992,13.290270206276924,0
9518,2023-01-03 04:53:00,57.55391855523218,55.568523273974776,56.259326920094765,-8.17636112004747,-8.865936722134158,-1.193177316033558,2.1138067052549725,33.19636466699602,1843.177736005137,0.0,1.7364849215560263,18.283700902697724,-2.597907149158805,0
1473,2023-02-16 12:54:00,44.072258538728086,41.57607972642113,42.478232218271074,14.571217231598633,4.092317061300323,,91.84815228446946,56.68036128801343,1937.7198379625736,0.0,31.282789203862443,13.149711566691789,10.413434465308022,0
6905,2023-02-09 07:13:00,46.21912552072773,47.50409219895089,47.08213833952178,13.932899288046382,7.635541991926277,0.0345043969701984,15.913174726933066,2.989216336569846,-54631519.533850685,9821390.8937066,-10.974995057385684,16.356305836353926,21.89297168504968,1
11751,2023-01-28 07:51:00,37.26695915586606,39.131092273253465,41.125012194257984,9.41656445341069,12.87994691398759,-0.6716013721966125,76.72347558511133,-6.8718498953782525,-72203708.64331618,10639060.901129134,20.339052287430924,8.8907821517239,45.26294529815131,2
6420,2023-01-13 10:48:00,47.81615574030458,46.92400708623313,46.39002051879187,29.487477313131844,17.730902188534113,1.1964087977892792,89.20858539314848,23.675649338285343,45926953.20815177,4948096.442246033,26.02257283261648,19.429844856189483,-2.27736817304475,2
28055,2023-02-18 23:18:00,74.91246928711041,75.86894200703475,76.45836752430381,-9.793140373482297,3.504875843423254,-0.1099188945075719,41.51507321859423,-8.891925388890263,1788.7693182755163,0.0,28.048230698507982,27.267469263768504,-11.342303882292512,0
30775,2023-02-23 09:34:00,59.70009173689439,60.31753099491686,61.641240347836415,30.598949213886065,11.663060726060412,0.2937118930543442,77.10725662587295,21.58877615768378,10286639.123355187,4143551.233232409,48.27185542503767,31.31273224500273,-19.190405368871176,2
13135,2023-01-15 14:10:00,62.12409579112949,62.00111655517607,58.42064660117713,25.221009189511584,-1.2411317628403369,-1.242657645943636,29.144824282212262,20.254311446762006,1885.0113704463977,0.0,9.435633713447096,23.17845796898505,32.568533224892064,0
18514,2023-01-22 09:49:00,46.34815454661239,45.18698036093417,44.066681773336285,7.931228084396498,0.3264034242443107,1.0371297236864208,49.41528533032364,-47.724069882026384,2214.285523308737,0.0,9.738918987665128,13.058370056307812,-5.901379059075335,0
34801,2023-02-06 18:52:00,55.70196628163423,53.19056760777293,54.815098765402375,9.159716634296876,-7.437596788063621,1.923326666918164,4.308131087440959,23.92191624932048,1864.6506802060987,0.0,9.914948483923489,24.068456677149285,-9.218490909481089,0
16554,2023-02-23 23:40:00,38.89120830670375,40.391316939819845,40.47370047839655,20.763276571937496,14.228313636528616,0.2372909478419287,90.55868900540467,36.9523868424204,-293590372.2410399,18358440.209600423,29.9536099106707,18.42509098245268,-7.016876307655598,2
18113,2023-02-21 18:25:00,59.98368819535567,57.80873665659414,60.03246013290421,31.40447701033261,8.755769062782376,-0.2393220214370065,11.339086295017076,-29.651178662540843,3126985.3740841136,707865.4029451354,22.991318459554144,34.985992761053,7.496362336320346,1
19171,2023-01-27 09:46:00,43.39036291340702,45.82319761091706,42.774233556386754,5.5062586805383775,1.954867629488612,0.4362710328685182,67.78756325780508,1.422612672553944,71.59998153927738,0.0,17.91715775536184,14.288580920888062,8.319164398023261,0
5087,2023-01-03 15:35:00,62.86873830166248,61.70554466817708,61.59700534922284,-0.1970872683351991,1.3358458408616036,0.1439610388608844,38.78045282636896,-28.54561628128856,-71051339.86114548,7360275.459045203,23.918696975104695,26.040178730234267,1.8545103885711776,1
30442,2023-02-06 08:51:00,45.19382409943778,46.120849356935146,49.37390345512571,-4.127357275853617,4.396206700032436,1.0135961096737358,0.6484435152303569,-16.95211631424809,1347.5943307717416,0.0,-10.419789731787406,21.09568426336559,24.173469054166347,0
39498,2023-02-10 13:51:00,42.76424487130973,42.1116419581256,45.38360193083268,-1.469012865149196,12.973445213990216,-0.7241463346253362,14.68915385636268,38.07030275983836,9904035.15736572,2804332.149857704,7.550793582557365,17.631491449474204,-3.600522103681921,2
17163,2023-01-13 19:41:00,46.59918370451175,45.31519029327242,47.102962740831686,-0.5596328831593151,7.9399196394794895,0.3050784925324408,65.15678904925946,34.06469148785421,33924056.32746298,7185691.252554568,27.228723335628104,17.932469994505443,-9.154003002765643,1
2366,2023-01-04 08:18:00,53.58328819148984,54.14013555286948,53.57899594190536,7.400757661745453,4.279560983511908,1.527542217107898,80.24398784652838,40.62807064007332,-146610645.8757606,11663403.255532566,52.22895182590052,27.71758086560579,33.00325216989729,1
18734,2023-01-03 08:30:00,59.89376575523702,59.49221131654526,58.38141945976467,-5.49335627247428,-4.290034248448161,,12.859885699930828,-11.4343924036588,1501.7207632748884,0.0,27.70380907226444,20.095953126063517,-30.90818651239145,0
8223,2023-02-21 18:39:00,39.333223018682574,41.95125314408757,37.90252772211288,26.45370526884168,4.469155483927878,0.498934849208388,94.80569871338018,10.28941672262908,-122238159.27446146,5857734.286253169,20.757514619516023,11.499926307087456,30.7721623556869,1
23164,2023-01-07 01:31:00,52.400068065110695,52.09076703165472,52.56503347012671,25.52224077649908,11.958176179426658,-0.3962227087835221,66.4809465624685,-51.095868944178754,171963192.13131502,12577890.10805482,21.19955293379288,32.78769868804724,13.810291886385116,2
28024,2023-01-17 21:41:00,42.15057326937081,40.842170180580325,41.36586067147727,13.79550317858168,-0.9998565408867804,-0.631935199128653,61.588409500919774,23.529730243565485,626.7452522408795,0.0,-0.0384310497119066,18.58675960945982,-14.3798926024229,0
37034,2023-01-26 15:17:00,54.24140352330155,53.56838626743094,53.871031422235504,9.08366279651752,10.753802263056548,-0.2727622731533614,94.38103095196736,61.5898908211594,27694131.95482672,22505169.23767335,18.94709036814994,21.586896682339766,-0.1425928039421116,2
9669,2023-02-01 04:26:00,52.15605049025258,54.3569865523918,52.61380800668028,34.09148757208007,3.30268893405555,-0.8732211944476098,25.174230140397142,51.038059210260464,2996768.390585594,277398.48524646723,10.630862568339,30.852635531253828,24.19377957974524,2
35474,2023-02-05 12:19:00,45.04245777425261,42.97412949371979,40.84262661078971,-4.235306632799644,1.5933362569683274,,26.341194970894964,17.336641477306056,4130.09000245951,0.0,21.25392185809077,13.578023490786004,-18.19655236858044,0
1847,2023-01-08 19:50:00,52.52353469742111,52.00116597447485,49.60498285651913,25.44942530550807,7.385841657178366,0.2903575579960888,76.6778169661034,1.5448695364578082,-79969640.05369358,29276217.42507436,23.81005701811179,24.96433666307893,-2.4709492771421,2
20021,2023-01-20 11:38:00,39.606965956888416,39.95845989730867,37.2244782997474,-10.299733008777332,-1.9673546741994612,0.505965526060055,64.55464786636523,16.6922483053274,3620.703938911231,0.0,23.508448109530537,19.688664152271944,-0.805753330108703,0
27823,2023-01-23 21:22:00,50.99304995829205,49.37088066845634,52.08290635145907,17.006964520327962,-10.413775550984564,-0.5778887304674463,74.06675518302507,22.573033984809022,1097.128388711207,0.0,6.435791091044553,11.872519256452474,24.123066990192868,0
37329,2023-01-04 01:31:00,49.9080330119202,48.95150749224892,49.171618139211766,0.2114804845298731,2.688578864105355,1.1479475614842514,29.03218339049599,-47.47778469781389,260.065574934264,0.0,1.676670423054377,9.993379042157391,-4.435116178821749,0
36434,2023-01-23 05:08:00,56.8635290995799,59.22003133864025,59.139786878538445,23.88449068278801,4.244056510213109,0.1442764410522236,86.54756192413757,58.589747058569735,659575.6070269692,2972909.2344792127,23.33654983033575,22.32245743104086,-20.63822980616348,1
32427,2023-01-03 17:29:00,48.3337842877144,49.302376855255694,48.55769873627953,22.203202161229207,9.456798605407196,0.565165222281251,77.67141616848976,57.23288794055463,-61644279.02876406,18976743.943054445,17.93811887999043,19.21110169961426,-29.05335482688825,2
20592,2023-02-22 18:52:00,52.84134710072437,50.749615145604125,54.93444341183274,0.2941709685370886,4.441903505131048,1.458048948123016,76.17944584747994,64.40471275368759,2541.235979441657,0.0,12.028231959753134,21.546119330852868,-2.5967132619268383,0
13572,2023-02-19 17:22:00,59.2435273131326,58.92928679674059,62.99294903890493,3.574344112055172,10.73437648560347,,14.170573743239956,18.11319757798392,338816854.60222167,20004469.83561948,4.658944899962019,33.86519302966936,26.3929419552075,2
24874,2023-01-27 09:27:00,51.83990608045326,52.17146532039151,50.59263721931495,-6.829638420106349,-3.25929077121854,1.2351784080301185,86.82846710540187,63.98431731234561,1771.7128973890087,0.0,8.913048542343972,31.836390329603947,0.4942193800111434,0
35594,2023-01-26 06:27:00,52.936921933589176,50.81153892779573,49.566686393586224,14.803016149021415,-0.853625144685528,1.404928848520086,92.70305163469168,-9.603941276887609,853.0858514947886,0.0,35.08528655517441,19.731675958645983,3.9984062314095534,0
37553,2023-01-15 20:46:00,37.9881428235209,37.27359931350509,35.956656629598946,5.3337850206645285,3.60098181991497,1.500225002371197,69.16387781585429,30.04759108473949,158.25540320066602,0.0,10.748140096745402,14.872370788535187,4.986930047871728,0
6316,2023-01-20 22:50:00,54.56496988490454,52.34420963468792,50.805571428409365,-2.776584338726466,-3.233482231688563,1.246647468795849,20.23429503896228,-33.11474000808933,294.4064940627392,0.0,3.4580470950505644,17.54650804595416,14.91598285568866,0
27084,2023-01-12 08:06:00,27.59428131068146,28.60140801209157,28.51006752534113,32.060285593605386,10.540544558742578,0.9262561400456684,72.94159253936108,20.925935652080845,-5443111.361418633,7269077.013767673,23.0015087968426,11.288462003729876,-2.132024111855382,2
27902,2023-02-04 05:40:00,51.04730783872,51.46850099034856,47.89232582332078,18.20090841979236,0.040032869553283,-1.638667867767148,41.980751002403935,-2.443688239398554,0.0,0.0,3.4914641085849176,16.248789236845344,-9.637193101491125,0
29448,2023-01-03 15:25:00,51.81144347765856,49.96744607646682,52.42034484044691,-10.364987366564115,14.961667397884284,-1.851288797804277,57.24965550491453,36.49125801196451,-9107626.31344982,6461018.617945538,36.12413521283148,28.84170078072201,-14.711831221515784,2
13104,2023-01-09 00:50:00,51.03549445725192,49.99837955302142,53.43384124724456,-7.107220463345571,1.81325860591211,0.2786197170516338,49.86970289389004,26.04203171061451,565.8671385826007,0.0,18.209968382266347,24.97495976869264,31.91667835233597,0
37664,2023-02-14 21:25:00,47.5618516400142,46.03341269174093,49.98484543248288,-1.9035856176399348,2.07255627834281,-1.857925970666752,60.2138933184938,-7.079859544707423,3378.587247069882,0.0,38.44354359393942,26.483155469472536,-5.364388442881195,0
7122,2023-01-04 19:36:00,63.497167543377735,63.49163122553004,58.04445779391328,10.482263519602478,4.164595621008723,1.0607516145895226,64.21005949269804,-22.921060658844244,-13089910.43243558,2129886.9705225606,20.97659611155236,25.68062806976406,20.738209045306004,1
